dt,dt_iso,timezone,city_name,lat,lon,temp,feels_like,temp_min,temp_max,pressure,sea_level,grnd_level,humidity,wind_speed,wind_deg,rain_1h,rain_3h,snow_1h,snow_3h,clouds_all,weather_id,weather_main,weather_description,weather_icon
1594998000,2020-07-17 15:00:00 +0000 UTC,-18000,Minnehaha Falls,44.915331,-93.211001,80.64,84.61,75.88,84.31,1016,,,74,1.01,309,,,,,20,801,Clouds,few clouds,02d
1595001600,2020-07-17 16:00:00 +0000 UTC,-18000,Minnehaha Falls,44.915331,-93.211001,83.12,89.47,80.19,85.39,1017,,,73,5.01,309,,,,,20,801,Clouds,few clouds,02d
1595005200,2020-07-17 17:00:00 +0000 UTC,-18000,Minnehaha Falls,44.915331,-93.211001,85.19,92.75,82.74,89.56,1016,,,69,5.01,282,,,,,40,802,Clouds,scattered clouds,03d
1595008800,2020-07-17 18:00:00 +0000 UTC,-18000,Minnehaha Falls,44.915331,-93.211001,87.46,94.89,85.33,89.65,1015,,,62,3,238,,,,,40,802,Clouds,scattered clouds,03d
1595012400,2020-07-17 19:00:00 +0000 UTC,-18000,Minnehaha Falls,44.915331,-93.211001,88.88,96.1,85.87,91.63,1015,,,58,3,207,,,,,40,802,Clouds,scattered clouds,03d
1595016000,2020-07-17 20:00:00 +0000 UTC,-18000,Minnehaha Falls,44.915331,-93.211001,89.65,96.26,86.23,92.37,1014,,,55,5.01,186,,,,,40,802,Clouds,scattered clouds,03d
1595019600,2020-07-17 21:00:00 +0000 UTC,-18000,Minnehaha Falls,44.915331,-93.211001,89.76,97,86.14,92.28,1014,,,56,5.99,241,,,,,40,802,Clouds,scattered clouds,03d
1595023200,2020-07-17 22:00:00 +0000 UTC,-18000,Minnehaha Falls,44.915331,-93.211001,88.72,97.21,85.44,91.11,1012,,,61,4,240,,,,,40,802,Clouds,scattered clouds,03d
1595026800,2020-07-17 23:00:00 +0000 UTC,-18000,Minnehaha Falls,44.915331,-93.211001,87.66,96.75,84.45,90.37,1012,,,65,5.99,212,,,,,40,802,Clouds,scattered clouds,03d
1595030400,2020-07-18 00:00:00 +0000 UTC,-18000,Minnehaha Falls,44.915331,-93.211001,86.43,94.78,83.88,88.56,1012,,,67,4,209,,,,,40,802,Clouds,scattered clouds,03d
1595034000,2020-07-18 01:00:00 +0000 UTC,-18000,Minnehaha Falls,44.915331,-93.211001,84.51,91.58,82.49,86.38,1012,,,70,4,220,,,,,40,802,Clouds,scattered clouds,03d
1595037600,2020-07-18 02:00:00 +0000 UTC,-18000,Minnehaha Falls,44.915331,-93.211001,82.96,89.4,80.46,85.37,1011,,,74,5.99,175,,,,,75,803,Clouds,broken clouds,04n
1595041200,2020-07-18 03:00:00 +0000 UTC,-18000,Minnehaha Falls,44.915331,-93.211001,82.22,88.05,80.46,83.5,1011,,,75,5.01,236,,,,,75,803,Clouds,broken clouds,04n
1595044800,2020-07-18 04:00:00 +0000 UTC,-18000,Minnehaha Falls,44.915331,-93.211001,81.81,87.39,79.77,83.37,1010,,,76,8.01,219,,,,,75,803,Clouds,broken clouds,04n
1595048400,2020-07-18 05:00:00 +0000 UTC,-18000,Minnehaha Falls,44.915331,-93.211001,81,86.23,79.77,82.78,1009,,,79,5.99,223,,,,,75,803,Clouds,broken clouds,04n
1595052000,2020-07-18 06:00:00 +0000 UTC,-18000,Minnehaha Falls,44.915331,-93.211001,81.01,86.67,79.45,82.78,1009,,,81,4,256,,,,,75,803,Clouds,broken clouds,04n
1595055600,2020-07-18 07:00:00 +0000 UTC,-18000,Minnehaha Falls,44.915331,-93.211001,81.66,88.45,78.13,83.28,1008,,,82,4,217,,,,,20,801,Clouds,few clouds,02n
1595059200,2020-07-18 08:00:00 +0000 UTC,-18000,Minnehaha Falls,44.915331,-93.211001,75.13,76.05,68.34,81.34,1012,,,79,31.09,330,,,,,90,211,Thunderstorm,thunderstorm,11n
1595059200,2020-07-18 08:00:00 +0000 UTC,-18000,Minnehaha Falls,44.915331,-93.211001,75.13,76.05,68.34,81.34,1012,,,79,31.09,330,,,,,90,701,Mist,mist,50n
1595062800,2020-07-18 09:00:00 +0000 UTC,-18000,Minnehaha Falls,44.915331,-93.211001,69.66,70.56,68.05,71.98,1011,,,90,9.17,50,11.67,11.9,,,90,211,Thunderstorm,thunderstorm,11n
1595062800,2020-07-18 09:00:00 +0000 UTC,-18000,Minnehaha Falls,44.915331,-93.211001,69.66,70.56,68.05,71.98,1011,,,90,9.17,50,11.67,11.9,,,90,502,Rain,heavy intensity rain,10n
1595066400,2020-07-18 10:00:00 +0000 UTC,-18000,Minnehaha Falls,44.915331,-93.211001,69.55,70.43,68.34,70.18,1009,,,90,10.29,160,0.28,,,,90,500,Rain,light rain,10n
1595070000,2020-07-18 11:00:00 +0000 UTC,-18000,Minnehaha Falls,44.915331,-93.211001,69.35,70.27,68.05,70.18,1007,,,91,10.29,160,,,,,90,804,Clouds,overcast clouds,04d
1595073600,2020-07-18 12:00:00 +0000 UTC,-18000,Minnehaha Falls,44.915331,-93.211001,69.42,70.29,68,70.34,1005,,,90,10.29,120,,,,,90,804,Clouds,overcast clouds,04d
1595077200,2020-07-18 13:00:00 +0000 UTC,-18000,Minnehaha Falls,44.915331,-93.211001,70.25,70.97,68.34,71.83,1007,,,85,6.93,50,,,,,90,804,Clouds,overcast clouds,04d
1595080800,2020-07-18 14:00:00 +0000 UTC,-18000,Minnehaha Falls,44.915331,-93.211001,71.74,72.57,70,74.25,1008,,,84,4.7,240,,,,,75,803,Clouds,broken clouds,04d
1595084400,2020-07-18 15:00:00 +0000 UTC,-18000,Minnehaha Falls,44.915331,-93.211001,76.28,77.18,74.28,80.26,1008,,,76,8.05,230,,,,,40,802,Clouds,scattered clouds,03d
1595088000,2020-07-18 16:00:00 +0000 UTC,-18000,Minnehaha Falls,44.915331,-93.211001,81.43,85.01,78.12,84.56,1007,,,68,4,232,,,,,20,801,Clouds,few clouds,02d
1595091600,2020-07-18 17:00:00 +0000 UTC,-18000,Minnehaha Falls,44.915331,-93.211001,84.87,90.63,82.47,88.56,1007,,,65,1.01,110,,,,,1,800,Clear,sky is clear,01d
1595095200,2020-07-18 18:00:00 +0000 UTC,-18000,Minnehaha Falls,44.915331,-93.211001,87.66,97.74,84.88,90.55,1006,,,67,1.99,230,,,,,40,802,Clouds,scattered clouds,03d
1595098800,2020-07-18 19:00:00 +0000 UTC,-18000,Minnehaha Falls,44.915331,-93.211001,88.77,101.17,85.87,92.3,1006,,,68,4,229,,,,,90,804,Clouds,overcast clouds,04d
1595102400,2020-07-18 20:00:00 +0000 UTC,-18000,Minnehaha Falls,44.915331,-93.211001,89.1,101.7,86.45,91.31,1006,,,68,5.99,204,,,,,75,803,Clouds,broken clouds,04d
1595106000,2020-07-18 21:00:00 +0000 UTC,-18000,Minnehaha Falls,44.915331,-93.211001,89.91,102.51,87.3,92.3,1006,,,68,3,278,,,,,40,802,Clouds,scattered clouds,03d
1595109600,2020-07-18 22:00:00 +0000 UTC,-18000,Minnehaha Falls,44.915331,-93.211001,89.56,102.16,86.45,92.77,1006,,,69,3,277,,,,,75,211,Thunderstorm,proximity thunderstorm,11d
1595113200,2020-07-18 23:00:00 +0000 UTC,-18000,Minnehaha Falls,44.915331,-93.211001,89.49,102.09,86.38,91.76,1005,,,70,1.99,239,,,,,75,211,Thunderstorm,thunderstorm,11d
1595116800,2020-07-19 00:00:00 +0000 UTC,-18000,Minnehaha Falls,44.915331,-93.211001,88.75,101.35,84.22,90.28,1005,,,73,4,224,,,,,75,211,Thunderstorm,proximity thunderstorm,11d
1595120400,2020-07-19 01:00:00 +0000 UTC,-18000,Minnehaha Falls,44.915331,-93.211001,87.04,99.64,84.45,88.29,1004,,,76,5.01,223,,,,,75,500,Rain,light rain,10d
1595124000,2020-07-19 02:00:00 +0000 UTC,-18000,Minnehaha Falls,44.915331,-93.211001,84.49,96.17,79.29,87.01,1004,,,82,4,285,0.81,,,,75,211,Thunderstorm,thunderstorm,11n
1595124000,2020-07-19 02:00:00 +0000 UTC,-18000,Minnehaha Falls,44.915331,-93.211001,84.49,96.17,79.29,87.01,1004,,,82,4,285,0.81,,,,75,500,Rain,light rain,10n
1595127600,2020-07-19 03:00:00 +0000 UTC,-18000,Minnehaha Falls,44.915331,-93.211001,80.85,87.64,79.48,83.1,1005,,,88,5.01,13,1.02,,,,75,211,Thunderstorm,thunderstorm,11n
1595127600,2020-07-19 03:00:00 +0000 UTC,-18000,Minnehaha Falls,44.915331,-93.211001,80.85,87.64,79.48,83.1,1005,,,88,5.01,13,1.02,,,,75,501,Rain,moderate rain,10n
1595131200,2020-07-19 04:00:00 +0000 UTC,-18000,Minnehaha Falls,44.915331,-93.211001,78.96,78.96,76.51,81.3,1006,,,81,7,340,1,,,,75,500,Rain,light rain,10n
1595134800,2020-07-19 05:00:00 +0000 UTC,-18000,Minnehaha Falls,44.915331,-93.211001,77.36,78.46,74.52,79.3,1007,,,78,7,5,,,,,90,804,Clouds,overcast clouds,04n
1595138400,2020-07-19 06:00:00 +0000 UTC,-18000,Minnehaha Falls,44.915331,-93.211001,76.08,77.02,73.38,78.31,1008,,,77,4,5,,,,,90,804,Clouds,overcast clouds,04n
1595142000,2020-07-19 07:00:00 +0000 UTC,-18000,Minnehaha Falls,44.915331,-93.211001,73.92,74.77,71.38,76.71,1008,,,80,3,346,,,,,20,801,Clouds,few clouds,02n
1595145600,2020-07-19 08:00:00 +0000 UTC,-18000,Minnehaha Falls,44.915331,-93.211001,72.55,73.27,70.38,74.71,1009,,,80,5.99,329,,,,,20,801,Clouds,few clouds,02n
1595149200,2020-07-19 09:00:00 +0000 UTC,-18000,Minnehaha Falls,44.915331,-93.211001,71.15,71.73,68.25,73.45,1009,,,80,4,355,,,,,40,802,Clouds,scattered clouds,03n
1595152800,2020-07-19 10:00:00 +0000 UTC,-18000,Minnehaha Falls,44.915331,-93.211001,69.89,70.43,67.24,71.58,1010,,,82,5.01,360,,,,,40,802,Clouds,scattered clouds,03n
1595156400,2020-07-19 11:00:00 +0000 UTC,-18000,Minnehaha Falls,44.915331,-93.211001,68.32,68.7,65.55,70,1010,,,82,1.99,320,,,,,20,801,Clouds,few clouds,02d
1595160000,2020-07-19 12:00:00 +0000 UTC,-18000,Minnehaha Falls,44.915331,-93.211001,68.13,68.45,66.22,70,1010,,,81,4,338,,,,,20,801,Clouds,few clouds,02d
1595163600,2020-07-19 13:00:00 +0000 UTC,-18000,Minnehaha Falls,44.915331,-93.211001,69.75,69.94,67.75,71.65,1011,,,75,5.01,308,,,,,20,801,Clouds,few clouds,02d
1595167200,2020-07-19 14:00:00 +0000 UTC,-18000,Minnehaha Falls,44.915331,-93.211001,72.09,72.28,69.76,74.39,1011,,,70,8.99,360,,,,,20,801,Clouds,few clouds,02d
1595170800,2020-07-19 15:00:00 +0000 UTC,-18000,Minnehaha Falls,44.915331,-93.211001,74.62,74.79,71.19,77.72,1011,,,64,10,298,,,,,20,801,Clouds,few clouds,02d
1595174400,2020-07-19 16:00:00 +0000 UTC,-18000,Minnehaha Falls,44.915331,-93.211001,76.46,76.59,73.18,79.39,1011,,,59,8.99,342,,,,,20,801,Clouds,few clouds,02d
1595178000,2020-07-19 17:00:00 +0000 UTC,-18000,Minnehaha Falls,44.915331,-93.211001,78.71,78.71,75.76,81.72,1011,,,52,11.99,333,,,,,20,801,Clouds,few clouds,02d
1595181600,2020-07-19 18:00:00 +0000 UTC,-18000,Minnehaha Falls,44.915331,-93.211001,80.17,80.96,76.77,83.37,1011,,,50,10,311,,,,,40,802,Clouds,scattered clouds,03d
1595185200,2020-07-19 19:00:00 +0000 UTC,-18000,Minnehaha Falls,44.915331,-93.211001,81.64,81.73,78.76,84.72,1011,,,45,14,14,,,,,20,801,Clouds,few clouds,02d
1595188800,2020-07-19 20:00:00 +0000 UTC,-18000,Minnehaha Falls,44.915331,-93.211001,82.47,82.11,79.77,84.38,1011,,,42,13,25,,,,,40,802,Clouds,scattered clouds,03d
1595192400,2020-07-19 21:00:00 +0000 UTC,-18000,Minnehaha Falls,44.915331,-93.211001,81.73,81.7,79.48,84.11,1011,,,44,8.01,5,,,,,40,802,Clouds,scattered clouds,03d
1595196000,2020-07-19 22:00:00 +0000 UTC,-18000,Minnehaha Falls,44.915331,-93.211001,81.18,81.43,79.45,84.11,1012,,,46,8.99,350,,,,,40,802,Clouds,scattered clouds,03d
1595199600,2020-07-19 23:00:00 +0000 UTC,-18000,Minnehaha Falls,44.915331,-93.211001,80.82,81.1,77.72,82.78,1012,,,46,8.01,306,,,,,40,802,Clouds,scattered clouds,03d
1595203200,2020-07-20 00:00:00 +0000 UTC,-18000,Minnehaha Falls,44.915331,-93.211001,79.61,79.61,77.22,81.37,1012,,,47,8.99,344,,,,,40,802,Clouds,scattered clouds,03d
1595206800,2020-07-20 01:00:00 +0000 UTC,-18000,Minnehaha Falls,44.915331,-93.211001,77.86,77.7,75.22,79.38,1012,,,50,8.01,355,,,,,40,802,Clouds,scattered clouds,03d
1595210400,2020-07-20 02:00:00 +0000 UTC,-18000,Minnehaha Falls,44.915331,-93.211001,75.33,75.09,73.22,77.05,1013,,,54,5.99,14,,,,,40,802,Clouds,scattered clouds,03n
1595214000,2020-07-20 03:00:00 +0000 UTC,-18000,Minnehaha Falls,44.915331,-93.211001,73.22,73.06,70.56,75.99,1013,,,60,3,5,,,,,20,801,Clouds,few clouds,02n
1595217600,2020-07-20 04:00:00 +0000 UTC,-18000,Minnehaha Falls,44.915331,-93.211001,71.89,71.78,68.56,73.72,1014,,,64,1.01,288,,,,,20,801,Clouds,few clouds,02n
1595221200,2020-07-20 05:00:00 +0000 UTC,-18000,Minnehaha Falls,44.915331,-93.211001,69.89,69.82,66.56,72.37,1015,,,69,1.99,333,,,,,20,801,Clouds,few clouds,02n
1595224800,2020-07-20 06:00:00 +0000 UTC,-18000,Minnehaha Falls,44.915331,-93.211001,68.45,68.38,65.44,70.72,1014,,,72,3,348,,,,,20,801,Clouds,few clouds,02n
1595228400,2020-07-20 07:00:00 +0000 UTC,-18000,Minnehaha Falls,44.915331,-93.211001,67.59,67.57,64.45,69.42,1015,,,75,1.99,13,,,,,20,801,Clouds,few clouds,02n
1595232000,2020-07-20 08:00:00 +0000 UTC,-18000,Minnehaha Falls,44.915331,-93.211001,66.56,66.58,63.21,68.7,1015,,,78,1.01,336,,,,,20,801,Clouds,few clouds,02n
1595235600,2020-07-20 09:00:00 +0000 UTC,-18000,Minnehaha Falls,44.915331,-93.211001,65.52,65.53,62.26,67.62,1015,,,80,3.36,10,,,,,20,801,Clouds,few clouds,02n
1595239200,2020-07-20 10:00:00 +0000 UTC,-18000,Minnehaha Falls,44.915331,-93.211001,64.08,64.13,60.13,66.54,1016,,,84,0,0,,,,,75,803,Clouds,broken clouds,04n
1595242800,2020-07-20 11:00:00 +0000 UTC,-18000,Minnehaha Falls,44.915331,-93.211001,63.37,63.45,60.13,65.37,1016,,,86,0,0,,,,,75,803,Clouds,broken clouds,04d
1595246400,2020-07-20 12:00:00 +0000 UTC,-18000,Minnehaha Falls,44.915331,-93.211001,64.54,64.8,61.14,66.27,1016,,,87,3.36,20,,,,,90,804,Clouds,overcast clouds,04d
1595250000,2020-07-20 13:00:00 +0000 UTC,-18000,Minnehaha Falls,44.915331,-93.211001,67.48,67.73,64.51,69.73,1016,,,81,0,0,,,,,75,803,Clouds,broken clouds,04d
1595253600,2020-07-20 14:00:00 +0000 UTC,-18000,Minnehaha Falls,44.915331,-93.211001,70.32,70.39,67.51,72.55,1016,,,71,1.01,89,,,,,75,803,Clouds,broken clouds,04d
1595257200,2020-07-20 15:00:00 +0000 UTC,-18000,Minnehaha Falls,44.915331,-93.211001,72.77,72.81,70.5,75.34,1017,,,65,1.99,112,,,,,75,803,Clouds,broken clouds,04d
1595260800,2020-07-20 16:00:00 +0000 UTC,-18000,Minnehaha Falls,44.915331,-93.211001,74.37,74.37,71.89,76.71,1017,,,61,1.01,226,,,,,75,803,Clouds,broken clouds,04d
1595264400,2020-07-20 17:00:00 +0000 UTC,-18000,Minnehaha Falls,44.915331,-93.211001,76.03,76.1,73.76,79.56,1017,,,59,3,158,,,,,75,803,Clouds,broken clouds,04d
1595268000,2020-07-20 18:00:00 +0000 UTC,-18000,Minnehaha Falls,44.915331,-93.211001,78.55,78.69,74.77,81.25,1017,,,55,1.01,298,,,,,40,802,Clouds,scattered clouds,03d
1595271600,2020-07-20 19:00:00 +0000 UTC,-18000,Minnehaha Falls,44.915331,-93.211001,78.89,78.89,76.75,82.35,1016,,,54,1.99,142,,,,,40,802,Clouds,scattered clouds,03d
1595275200,2020-07-20 20:00:00 +0000 UTC,-18000,Minnehaha Falls,44.915331,-93.211001,80.17,81.25,76.14,83.37,1016,,,53,5.01,311,,,,,40,802,Clouds,scattered clouds,03d
1595278800,2020-07-20 21:00:00 +0000 UTC,-18000,Minnehaha Falls,44.915331,-93.211001,79.95,79.95,76.48,84.11,1016,,,51,3,37,,,,,40,802,Clouds,scattered clouds,03d
1595282400,2020-07-20 22:00:00 +0000 UTC,-18000,Minnehaha Falls,44.915331,-93.211001,81.16,81.77,77.49,84.18,1015,,,49,3,96,,,,,40,802,Clouds,scattered clouds,03d
1595286000,2020-07-20 23:00:00 +0000 UTC,-18000,Minnehaha Falls,44.915331,-93.211001,80.1,80.89,77.29,84.29,1015,,,50,1.99,105,,,,,75,803,Clouds,broken clouds,04d
1595289600,2020-07-21 00:00:00 +0000 UTC,-18000,Minnehaha Falls,44.915331,-93.211001,79,79,75.29,82.74,1014,,,54,1.01,148,,,,,20,801,Clouds,few clouds,02d
1595293200,2020-07-21 01:00:00 +0000 UTC,-18000,Minnehaha Falls,44.915331,-93.211001,77.05,77.23,73.45,80.29,1015,,,59,1.99,229,,,,,20,801,Clouds,few clouds,02d
1595296800,2020-07-21 02:00:00 +0000 UTC,-18000,Minnehaha Falls,44.915331,-93.211001,75.18,75.42,72.28,77.72,1015,,,64,1.99,105,,,,,75,803,Clouds,broken clouds,04n
1595300400,2020-07-21 03:00:00 +0000 UTC,-18000,Minnehaha Falls,44.915331,-93.211001,73.78,74.01,70.29,76.17,1016,,,67,1.01,106,,,,,40,802,Clouds,scattered clouds,03n
1595304000,2020-07-21 04:00:00 +0000 UTC,-18000,Minnehaha Falls,44.915331,-93.211001,72.66,72.91,70.3,74.37,1015,,,70,1.99,159,,,,,75,803,Clouds,broken clouds,04n
1595307600,2020-07-21 05:00:00 +0000 UTC,-18000,Minnehaha Falls,44.915331,-93.211001,72.07,72.36,69.53,74.1,1015,,,72,1.01,219,,,,,90,804,Clouds,overcast clouds,04n
1595311200,2020-07-21 06:00:00 +0000 UTC,-18000,Minnehaha Falls,44.915331,-93.211001,71.33,71.64,69.31,73.63,1015,,,74,3,166,,,,,90,804,Clouds,overcast clouds,04n
1595314800,2020-07-21 07:00:00 +0000 UTC,-18000,Minnehaha Falls,44.915331,-93.211001,70.11,70.39,68.29,72.16,1014,,,76,1.99,184,,,,,90,804,Clouds,overcast clouds,04n
1595318400,2020-07-21 08:00:00 +0000 UTC,-18000,Minnehaha Falls,44.915331,-93.211001,69.62,70,67.3,71.98,1014,,,79,1.99,167,,,,,90,804,Clouds,overcast clouds,04n
1595322000,2020-07-21 09:00:00 +0000 UTC,-18000,Minnehaha Falls,44.915331,-93.211001,69.04,69.46,67.28,70.5,1013,,,81,3,225,,,,,90,804,Clouds,overcast clouds,04n
1595325600,2020-07-21 10:00:00 +0000 UTC,-18000,Minnehaha Falls,44.915331,-93.211001,68.79,69.22,66.97,70.72,1014,,,82,1.01,187,,,,,90,804,Clouds,overcast clouds,04n
1595329200,2020-07-21 11:00:00 +0000 UTC,-18000,Minnehaha Falls,44.915331,-93.211001,68.88,69.42,66.31,70.72,1013,,,84,4,227,,,,,90,804,Clouds,overcast clouds,04d
1595332800,2020-07-21 12:00:00 +0000 UTC,-18000,Minnehaha Falls,44.915331,-93.211001,69.04,69.6,66.61,70.72,1014,,,84,1.01,265,1,,,,90,500,Rain,light rain,10d
1595336400,2020-07-21 13:00:00 +0000 UTC,-18000,Minnehaha Falls,44.915331,-93.211001,67.91,68.54,64.13,70.72,1015,,,88,1.01,81,1.31,,,,90,501,Rain,moderate rain,10d
1595340000,2020-07-21 14:00:00 +0000 UTC,-18000,Minnehaha Falls,44.915331,-93.211001,66.22,66.87,64.38,69.01,1014,,,92,1.99,88,4.99,,,,90,502,Rain,heavy intensity rain,10d
1595343600,2020-07-21 15:00:00 +0000 UTC,-18000,Minnehaha Falls,44.915331,-93.211001,67.57,68.45,65.48,70.34,1013,,,94,1.99,193,3.05,9.1,,,75,501,Rain,moderate rain,10d
1595343600,2020-07-21 15:00:00 +0000 UTC,-18000,Minnehaha Falls,44.915331,-93.211001,67.57,68.45,65.48,70.34,1013,,,94,1.99,193,3.05,9.1,,,75,701,Mist,mist,50d
1595347200,2020-07-21 16:00:00 +0000 UTC,-18000,Minnehaha Falls,44.915331,-93.211001,70.12,71.06,68.14,72.25,1013,,,90,1.01,210,1,,,,90,500,Rain,light rain,10d
1595350800,2020-07-21 17:00:00 +0000 UTC,-18000,Minnehaha Falls,44.915331,-93.211001,70.65,71.55,68.49,74.34,1013,,,88,3,186,,,,,90,804,Clouds,overcast clouds,04d
1595354400,2020-07-21 18:00:00 +0000 UTC,-18000,Minnehaha Falls,44.915331,-93.211001,73.45,74.44,70.72,76.33,1013,,,84,1.01,257,,,,,75,803,Clouds,broken clouds,04d
1595358000,2020-07-21 19:00:00 +0000 UTC,-18000,Minnehaha Falls,44.915331,-93.211001,76.44,77.41,74.21,77.45,1012,,,77,1.99,232,,,,,75,803,Clouds,broken clouds,04d
1595361600,2020-07-21 20:00:00 +0000 UTC,-18000,Minnehaha Falls,44.915331,-93.211001,79.25,79.25,76.5,80.83,1011,,,68,5.01,355,,,,,40,802,Clouds,scattered clouds,03d
1595365200,2020-07-21 21:00:00 +0000 UTC,-18000,Minnehaha Falls,44.915331,-93.211001,80.33,82.58,77.5,82.4,1011,,,63,7,339,,,,,75,803,Clouds,broken clouds,04d
1595368800,2020-07-21 22:00:00 +0000 UTC,-18000,Minnehaha Falls,44.915331,-93.211001,79.99,79.99,77.18,82.31,1011,,,62,5.99,298,,,,,75,803,Clouds,broken clouds,04d
1595372400,2020-07-21 23:00:00 +0000 UTC,-18000,Minnehaha Falls,44.915331,-93.211001,79.02,79.02,76.5,82,1011,,,62,10,309,,,,,75,803,Clouds,broken clouds,04d
1595376000,2020-07-22 00:00:00 +0000 UTC,-18000,Minnehaha Falls,44.915331,-93.211001,77.5,77.92,75.22,79.72,1011,,,63,7,20,,,,,75,803,Clouds,broken clouds,04d
1595379600,2020-07-22 01:00:00 +0000 UTC,-18000,Minnehaha Falls,44.915331,-93.211001,75.7,76.08,73.45,77.72,1012,,,66,7,27,,,,,75,803,Clouds,broken clouds,04d
1595383200,2020-07-22 02:00:00 +0000 UTC,-18000,Minnehaha Falls,44.915331,-93.211001,73,73.2,69.39,75.72,1012,,,68,8.01,13,,,,,20,801,Clouds,few clouds,02n
1595386800,2020-07-22 03:00:00 +0000 UTC,-18000,Minnehaha Falls,44.915331,-93.211001,69.28,69.33,65.48,72.72,1013,,,73,7,35,,,,,20,801,Clouds,few clouds,02n
1595390400,2020-07-22 04:00:00 +0000 UTC,-18000,Minnehaha Falls,44.915331,-93.211001,65.17,65.01,63.37,67.3,1014,,,77,5.99,47,,,,,20,801,Clouds,few clouds,02n
1595394000,2020-07-22 05:00:00 +0000 UTC,-18000,Minnehaha Falls,44.915331,-93.211001,63.64,63.32,62.29,65.71,1014,,,77,4,47,,,,,20,801,Clouds,few clouds,02n
1595397600,2020-07-22 06:00:00 +0000 UTC,-18000,Minnehaha Falls,44.915331,-93.211001,62.33,61.97,60.39,64.11,1014,,,79,1.99,65,,,,,1,800,Clear,sky is clear,01n
1595401200,2020-07-22 07:00:00 +0000 UTC,-18000,Minnehaha Falls,44.915331,-93.211001,61.25,60.84,59.38,63.1,1014,,,80,5.01,44,,,,,1,800,Clear,sky is clear,01n
1595404800,2020-07-22 08:00:00 +0000 UTC,-18000,Minnehaha Falls,44.915331,-93.211001,59.99,59.54,58.28,62.11,1015,,,82,1.01,17,,,,,1,800,Clear,sky is clear,01n
1595408400,2020-07-22 09:00:00 +0000 UTC,-18000,Minnehaha Falls,44.915331,-93.211001,59.05,58.66,57.29,61.11,1015,,,85,4,355,,,,,1,800,Clear,sky is clear,01n
1595412000,2020-07-22 10:00:00 +0000 UTC,-18000,Minnehaha Falls,44.915331,-93.211001,58.21,57.81,56.28,60.12,1015,,,87,5.01,350,,,,,20,801,Clouds,few clouds,02n
1595415600,2020-07-22 11:00:00 +0000 UTC,-18000,Minnehaha Falls,44.915331,-93.211001,57.72,57.29,55.56,60.01,1016,,,87,4,350,,,,,20,801,Clouds,few clouds,02d
1595419200,2020-07-22 12:00:00 +0000 UTC,-18000,Minnehaha Falls,44.915331,-93.211001,58.17,57.78,56.55,60.42,1016,,,87,5.99,348,,,,,40,802,Clouds,scattered clouds,03d
1595422800,2020-07-22 13:00:00 +0000 UTC,-18000,Minnehaha Falls,44.915331,-93.211001,60.17,59.74,58.48,61.61,1016,,,82,4,11,,,,,40,802,Clouds,scattered clouds,03d
1595426400,2020-07-22 14:00:00 +0000 UTC,-18000,Minnehaha Falls,44.915331,-93.211001,62.2,61.79,60.13,64.35,1017,,,78,5.99,63,,,,,40,802,Clouds,scattered clouds,03d
1595430000,2020-07-22 15:00:00 +0000 UTC,-18000,Minnehaha Falls,44.915331,-93.211001,63.19,62.69,61.48,65.55,1017,,,74,5.99,49,,,,,75,803,Clouds,broken clouds,04d
1595433600,2020-07-22 16:00:00 +0000 UTC,-18000,Minnehaha Falls,44.915331,-93.211001,64.53,64.06,62.49,66.25,1017,,,72,4,56,,,,,75,803,Clouds,broken clouds,04d
1595437200,2020-07-22 17:00:00 +0000 UTC,-18000,Minnehaha Falls,44.915331,-93.211001,64.94,64.56,63.18,67.37,1017,,,73,5.01,26,,,,,90,804,Clouds,overcast clouds,04d
1595440800,2020-07-22 18:00:00 +0000 UTC,-18000,Minnehaha Falls,44.915331,-93.211001,65.66,65.32,64.18,68.34,1018,,,72,1.99,21,,,,,90,804,Clouds,overcast clouds,04d
1595444400,2020-07-22 19:00:00 +0000 UTC,-18000,Minnehaha Falls,44.915331,-93.211001,66.9,66.58,64.49,68.72,1018,,,70,1.99,52,,,,,90,804,Clouds,overcast clouds,04d
1595448000,2020-07-22 20:00:00 +0000 UTC,-18000,Minnehaha Falls,44.915331,-93.211001,66.92,66.65,65.75,69.73,1018,,,71,4,24,,,,,90,804,Clouds,overcast clouds,04d
1595451600,2020-07-22 21:00:00 +0000 UTC,-18000,Minnehaha Falls,44.915331,-93.211001,67.51,67.3,65.17,70.38,1018,,,71,3,89,,,,,90,804,Clouds,overcast clouds,04d
1595455200,2020-07-22 22:00:00 +0000 UTC,-18000,Minnehaha Falls,44.915331,-93.211001,68.22,68.04,66.45,70.38,1018,,,70,1.01,49,,,,,90,804,Clouds,overcast clouds,04d
1595458800,2020-07-22 23:00:00 +0000 UTC,-18000,Minnehaha Falls,44.915331,-93.211001,67.95,67.82,65.77,70.18,1018,,,72,1.01,96,,,,,90,804,Clouds,overcast clouds,04d
1595462400,2020-07-23 00:00:00 +0000 UTC,-18000,Minnehaha Falls,44.915331,-93.211001,67.23,67.12,65.44,69.12,1017,,,74,1.01,37,,,,,90,804,Clouds,overcast clouds,04d
1595466000,2020-07-23 01:00:00 +0000 UTC,-18000,Minnehaha Falls,44.915331,-93.211001,66.87,66.78,65.37,68.38,1017,,,75,1.01,94,,,,,75,803,Clouds,broken clouds,04d
