Time,year,month,day,hour,ALLSKY_SFC_SW_DWN,ALLSKY_KT,ALLSKY_SRF_ALB,SZA,ALLSKY_SFC_PAR_TOT,ALLSKY_SFC_UVA,ALLSKY_SFC_UVB,ALLSKY_SFC_UV_INDEX,T2M,RH2M,PS,WD10M,Energy (Wh)
2020-10-17 14:00:00,2020,10,17,14,121.45,0.2,0.15,64.08,55.55,8.2,0.12,0.58,11.04,58.0,97.44,318.7,1203
2020-10-17 15:00:00,2020,10,17,15,72.05,0.17,0.14,72.12,32.3,4.62,0.04,0.2,9.48,63.44,97.55,324.8,733
2020-10-17 16:00:00,2020,10,17,16,27.09,0.13,0.15,81.48,12.92,1.81,0.01,0.02,7.19,72.19,97.71,327.13,318
2020-10-17 17:00:00,2020,10,17,17,6.09,0.42,0.06,89.4,0.85,0.13,0.0,0.0,5.6,76.5,97.86,328.83,42
2020-10-17 18:00:00,2020,10,17,18,0.0,-999.0,-999.0,90.0,0.0,0.0,0.0,0.0,4.79,75.56,98.05,325.69,0
2020-10-17 22:00:00,2020,10,17,22,0.0,-999.0,-999.0,90.0,0.0,0.0,0.0,0.0,1.6,75.06,98.38,320.46,0
2020-10-18 07:00:00,2020,10,18,7,89.14,0.43,0.18,81.36,35.85,3.81,0.01,0.05,-3.34,77.38,98.92,295.63,1
2020-10-18 08:00:00,2020,10,18,8,282.5,0.67,0.22,72.06,116.27,12.89,0.09,0.45,-1.25,61.19,99.01,307.61,262
2020-10-18 09:00:00,2020,10,18,9,284.01,0.48,0.2,64.12,119.98,15.66,0.2,0.98,0.69,49.75,99.07,309.3,383
2020-10-18 10:00:00,2020,10,18,10,210.48,0.29,0.16,58.19,94.48,13.95,0.24,1.2,1.68,45.69,99.1,303.64,908
2020-10-18 11:00:00,2020,10,18,11,328.89,0.42,0.16,55.0,144.6,20.73,0.39,1.9,2.47,43.5,99.1,299.05,1565
2020-10-18 12:00:00,2020,10,18,12,340.49,0.44,0.16,55.07,148.25,21.09,0.4,1.95,3.12,42.12,99.08,296.57,1101
2020-10-18 13:00:00,2020,10,18,13,284.6,0.4,0.16,58.38,113.33,15.17,0.26,1.25,3.19,42.19,99.06,296.06,966
2020-10-18 14:00:00,2020,10,18,14,204.7,0.34,0.16,64.41,88.3,12.66,0.16,0.83,2.81,43.12,99.07,296.38,934
2020-10-18 15:00:00,2020,10,18,15,153.24,0.37,0.16,72.44,59.12,7.07,0.05,0.27,2.41,43.5,99.08,297.04,760
2020-10-18 16:00:00,2020,10,18,16,67.16,0.32,0.17,81.27,27.02,3.05,0.01,0.05,1.77,45.06,99.09,299.45,360
2020-10-18 17:00:00,2020,10,18,17,0.0,-999.0,-999.0,90.0,0.0,0.0,0.0,0.0,-0.91,60.12,99.1,303.24,87
2020-10-18 18:00:00,2020,10,18,18,0.0,-999.0,-999.0,90.0,0.0,0.0,0.0,0.0,-2.4,65.94,99.15,302.94,0
2020-10-19 04:00:00,2020,10,19,4,0.0,-999.0,-999.0,90.0,0.0,0.0,0.0,0.0,-3.67,73.94,99.26,223.66,0
2020-10-19 07:00:00,2020,10,19,7,37.8,0.19,0.15,81.6,17.35,2.47,0.01,0.02,-1.87,66.56,99.29,198.57,1
2020-10-19 08:00:00,2020,10,19,8,110.47,0.27,0.15,72.33,48.12,6.96,0.05,0.27,-0.27,57.88,99.31,195.33,207
2020-10-19 09:00:00,2020,10,19,9,175.94,0.3,0.15,64.41,79.73,11.49,0.15,0.73,1.11,51.19,99.31,204.14,611
2020-10-19 10:00:00,2020,10,19,10,188.69,0.27,0.15,58.52,88.7,12.92,0.22,1.05,1.34,53.12,99.31,209.45,987
2020-10-19 11:00:00,2020,10,19,11,305.35,0.39,0.22,55.36,140.12,19.53,0.35,1.73,1.32,57.44,99.31,217.61,1348
2020-10-19 12:00:00,2020,10,19,12,244.34,0.31,0.16,55.44,114.23,16.47,0.3,1.5,1.18,62.38,99.3,223.4,1261
2020-10-19 13:00:00,2020,10,19,13,245.54,0.34,0.16,58.74,112.95,16.04,0.27,1.3,1.13,65.31,99.25,222.78,1280
2020-10-19 14:00:00,2020,10,19,14,199.25,0.34,0.16,64.75,89.33,12.42,0.16,0.77,1.43,65.5,99.2,223.18,989
2020-10-19 15:00:00,2020,10,19,15,92.22,0.23,0.14,72.75,40.65,5.86,0.05,0.23,1.48,65.75,99.17,222.49,1049
2020-10-19 16:00:00,2020,10,19,16,43.66,0.22,0.16,81.66,18.75,2.45,0.01,0.05,1.19,68.12,99.16,221.3,530
2020-10-19 17:00:00,2020,10,19,17,0.0,-999.0,-999.0,90.0,0.0,0.0,0.0,0.0,0.44,70.31,99.19,174.09,134
2020-10-19 18:00:00,2020,10,19,18,0.0,-999.0,-999.0,90.0,0.0,0.0,0.0,0.0,-0.43,72.38,99.21,100.47,0
2020-10-20 00:00:00,2020,10,20,0,0.0,-999.0,-999.0,90.0,0.0,0.0,0.0,0.0,-3.41,90.69,99.23,132.95,0
2020-10-20 07:00:00,2020,10,20,7,10.29,0.05,0.12,81.33,5.02,0.77,0.0,0.0,-2.24,84.75,99.09,114.98,0
2020-10-20 08:00:00,2020,10,20,8,32.09,0.08,0.11,72.59,13.65,2.11,0.02,0.08,-1.24,81.25,99.06,108.23,80
2020-10-20 09:00:00,2020,10,20,9,69.31,0.12,0.13,64.7,32.75,5.04,0.06,0.3,-0.39,79.56,99.01,112.91,257
2020-10-20 10:00:00,2020,10,20,10,79.57,0.11,0.13,58.84,40.08,6.13,0.1,0.5,0.07,80.0,98.96,123.71,510
2020-10-20 11:00:00,2020,10,20,11,58.98,0.08,0.13,55.7,28.6,4.23,0.07,0.35,0.28,82.19,98.89,127.71,530
2020-10-20 12:00:00,2020,10,20,12,79.14,0.1,0.14,55.8,39.6,6.03,0.1,0.52,0.47,84.44,98.82,129.89,27
2020-10-20 13:00:00,2020,10,20,13,54.72,0.08,0.12,59.09,26.67,4.11,0.05,0.27,0.52,87.5,98.7,122.06,0
2020-10-20 14:00:00,2020,10,20,14,36.35,0.06,0.12,65.08,17.0,2.62,0.03,0.15,0.43,91.12,98.6,114.25,0
2020-10-20 20:00:00,2020,10,20,20,0.0,-999.0,-999.0,90.0,0.0,0.0,0.0,0.0,-1.67,99.88,98.33,162.56,0
2020-10-21 06:00:00,2020,10,21,6,0.0,-999.0,-999.0,90.0,0.0,0.0,0.0,0.0,-2.63,98.0,98.66,264.37,0
2020-10-21 12:00:00,2020,10,21,12,113.83,0.15,0.14,56.15,56.17,8.72,0.16,0.75,1.12,84.94,98.91,278.51,0
2020-10-21 13:00:00,2020,10,21,13,74.47,0.11,0.14,59.44,34.4,5.27,0.09,0.4,1.21,84.81,98.91,268.5,0
2020-10-21 14:00:00,2020,10,21,14,55.22,0.09,0.13,65.41,26.02,3.98,0.05,0.23,1.16,85.62,98.9,266.82,0
2020-10-21 15:00:00,2020,10,21,15,58.6,0.15,0.14,73.37,26.42,3.89,0.03,0.15,0.98,87.12,98.89,268.94,0
2020-10-21 16:00:00,2020,10,21,16,36.7,0.2,0.16,82.39,16.23,2.18,0.01,0.02,0.69,90.38,98.9,271.81,0
2020-10-22 02:00:00,2020,10,22,2,0.0,-999.0,-999.0,90.0,0.0,0.0,0.0,0.0,-3.77,97.44,98.93,43.33,0
2020-10-22 22:00:00,2020,10,22,22,0.0,-999.0,-999.0,90.0,0.0,0.0,0.0,0.0,-0.13,97.0,98.67,7.71,0
2020-10-23 08:00:00,2020,10,23,8,123.59,0.31,0.16,73.38,54.58,7.38,0.06,0.33,-0.65,92.44,99.05,338.36,0
2020-10-23 09:00:00,2020,10,23,9,243.88,0.43,0.31,65.58,102.9,12.74,0.18,0.88,0.09,91.88,99.11,337.09,0
2020-10-23 10:00:00,2020,10,23,10,226.97,0.33,0.16,59.8,101.6,14.03,0.26,1.25,0.6,90.69,99.19,337.67,3
2020-10-23 11:00:00,2020,10,23,11,186.71,0.25,0.16,56.74,85.9,12.84,0.27,1.33,1.01,88.06,99.27,340.09,47
2020-10-23 12:00:00,2020,10,23,12,162.9,0.22,0.15,56.85,75.5,11.41,0.23,1.17,1.44,84.69,99.29,342.06,91
2020-10-23 13:00:00,2020,10,23,13,166.8,0.24,0.16,60.12,76.0,11.28,0.2,1.0,1.85,81.5,99.25,343.82,192
2020-10-23 14:00:00,2020,10,23,14,110.99,0.2,0.15,66.05,50.75,7.58,0.11,0.52,1.91,80.12,99.22,338.73,182
2020-10-23 15:00:00,2020,10,23,15,60.18,0.16,0.14,73.97,26.73,3.91,0.03,0.15,1.63,81.88,99.27,324.81,179
2020-10-23 16:00:00,2020,10,23,16,44.35,0.27,0.16,83.07,16.95,2.0,0.01,0.02,0.95,86.0,99.33,312.09,88
2020-10-23 17:00:00,2020,10,23,17,0.0,-999.0,-999.0,90.0,0.0,0.0,0.0,0.0,-0.53,91.0,99.4,305.91,9
2020-10-23 18:00:00,2020,10,23,18,0.0,-999.0,-999.0,90.0,0.0,0.0,0.0,0.0,-1.5,91.88,99.5,302.68,0
2020-10-24 04:00:00,2020,10,24,4,0.0,-999.0,-999.0,90.0,0.0,0.0,0.0,0.0,-7.09,87.69,99.51,288.18,0
2020-10-24 07:00:00,2020,10,24,7,47.29,0.27,0.15,82.54,20.9,2.88,0.01,0.05,-5.67,83.44,99.47,291.16,0
2020-10-24 08:00:00,2020,10,24,8,137.31,0.35,0.16,73.64,60.08,7.98,0.06,0.3,-4.11,78.06,99.48,294.66,76
2020-10-24 09:00:00,2020,10,24,9,214.9,0.38,0.16,65.87,95.88,13.31,0.18,0.85,-2.23,65.88,99.47,315.22,268
