Time,month,day,hour,Energy (Wh),temp,feels_like,pressure,humidity,wind_speed,wind_deg,rain_1h,rain_3h,snow_1h,snow_3h,clouds_all,weather_id,weather_main,weather_description
2021-06-26 16:00:00,6,26,16,853,73.96,74.71,1007,78,11.5,50,0.0,0.0,0.0,0.0,90,804,Clouds,overcast clouds
2021-06-26 17:00:00,6,26,17,591,74.82,75.58,1007,76,11.5,30,0.0,0.0,0.0,0.0,90,804,Clouds,overcast clouds
2021-06-26 18:00:00,6,26,18,472,75.15,75.88,1007,75,10.36,40,0.0,0.0,0.0,0.0,90,500,Rain,light rain
2021-06-26 19:00:00,6,26,19,68,72.57,73.47,1007,84,4.0,92,0.51,0.0,0.0,0.0,90,500,Rain,light rain
2021-06-26 20:00:00,6,26,20,0,72.14,73.09,1007,86,6.91,50,0.89,0.0,0.0,0.0,90,500,Rain,light rain
2021-06-26 20:00:00,6,26,20,0,72.14,73.09,1007,86,6.91,50,0.89,0.0,0.0,0.0,90,701,Mist,mist
2021-06-27 05:00:00,6,27,5,11,67.51,68.2,1010,90,3.44,330,0.0,0.0,0.0,0.0,90,804,Clouds,overcast clouds
2021-06-27 06:00:00,6,27,6,107,67.05,67.77,1010,92,1.01,5,0.0,0.0,0.0,0.0,90,804,Clouds,overcast clouds
2021-06-27 07:00:00,6,27,7,332,66.94,67.69,1010,93,1.99,16,0.0,0.0,0.0,0.0,75,803,Clouds,broken clouds
2021-06-27 08:00:00,6,27,8,451,66.33,67.03,1010,93,1.01,5,0.0,0.0,0.0,0.0,75,803,Clouds,broken clouds
2021-06-27 09:00:00,6,27,9,1160,65.71,66.31,1010,92,0.0,0,0.0,0.0,0.0,0.0,90,804,Clouds,overcast clouds
2021-06-27 10:00:00,6,27,10,2091,64.89,65.39,1011,92,0.0,0,0.25,0.0,0.0,0.0,40,500,Rain,light rain
2021-06-27 11:00:00,6,27,11,5862,64.53,65.05,1011,93,3.44,0,0.0,0.0,0.0,0.0,75,500,Rain,light rain
2021-06-27 12:00:00,6,27,12,4614,65.43,65.98,1012,92,1.01,5,0.0,0.0,0.0,0.0,75,803,Clouds,broken clouds
2021-06-27 13:00:00,6,27,13,3573,65.82,66.43,1013,92,1.99,57,0.0,0.0,0.0,0.0,90,804,Clouds,overcast clouds
2021-06-27 14:00:00,6,27,14,2451,65.66,66.16,1014,90,1.99,19,0.42,0.0,0.0,0.0,90,500,Rain,light rain
2021-06-27 15:00:00,6,27,15,3406,66.79,67.35,1014,89,1.01,5,0.51,1.02,0.0,0.0,75,500,Rain,light rain
2021-06-27 16:00:00,6,27,16,4143,70.25,70.79,1014,81,1.01,19,0.0,0.0,0.0,0.0,75,803,Clouds,broken clouds
2021-06-27 17:00:00,6,27,17,1257,73.74,74.25,1014,73,1.01,250,0.0,0.0,0.0,0.0,75,803,Clouds,broken clouds
2021-06-27 18:00:00,6,27,18,1070,77.14,77.61,1014,65,1.99,219,0.0,0.0,0.0,0.0,75,803,Clouds,broken clouds
2021-06-27 19:00:00,6,27,19,104,78.55,78.96,1014,61,1.01,99,0.0,0.0,0.0,0.0,75,803,Clouds,broken clouds
2021-06-27 20:00:00,6,27,20,0,80.17,81.57,1013,56,1.01,295,0.0,0.0,0.0,0.0,75,803,Clouds,broken clouds
2021-06-28 00:00:00,6,28,0,0,78.94,78.94,1014,59,3.0,81,0.0,0.0,0.0,0.0,75,803,Clouds,broken clouds
2021-06-28 05:00:00,6,28,5,7,65.52,66.0,1015,90,0.0,0,0.0,0.0,0.0,0.0,75,803,Clouds,broken clouds
2021-06-28 06:00:00,6,28,6,190,65.23,65.73,1015,91,1.01,157,0.0,0.0,0.0,0.0,90,804,Clouds,overcast clouds
2021-06-28 07:00:00,6,28,7,832,64.6,65.08,1016,92,3.44,120,0.0,0.0,0.0,0.0,90,804,Clouds,overcast clouds
2021-06-28 08:00:00,6,28,8,2479,64.22,64.71,1016,93,4.61,130,0.25,0.0,0.0,0.0,40,500,Rain,light rain
2021-06-28 09:00:00,6,28,9,3476,63.27,63.72,1016,94,0.0,0,0.0,0.0,0.0,0.0,1,701,Mist,mist
2021-06-28 10:00:00,6,28,10,4917,62.85,63.25,1016,94,0.0,0,0.0,0.0,0.0,0.0,1,701,Mist,mist
2021-06-28 11:00:00,6,28,11,5696,63.01,63.48,1016,95,3.44,140,0.0,0.0,0.0,0.0,20,701,Mist,mist
2021-06-28 12:00:00,6,28,12,6676,65.5,66.16,1017,94,1.01,157,0.0,0.0,0.0,0.0,20,701,Mist,mist
2021-06-28 13:00:00,6,28,13,2999,68.72,69.57,1017,91,1.01,157,0.25,0.0,0.0,0.0,20,701,Mist,mist
2021-06-28 13:00:00,6,28,13,2999,68.72,69.57,1017,91,1.01,157,0.25,0.0,0.0,0.0,20,500,Rain,light rain
2021-06-28 14:00:00,6,28,14,340,71.92,72.86,1017,86,1.01,267,0.0,0.0,0.0,0.0,20,801,Clouds,few clouds
2021-06-28 15:00:00,6,28,15,1737,75.54,76.37,1017,76,1.99,234,0.0,0.0,0.0,0.0,20,801,Clouds,few clouds
2021-06-28 16:00:00,6,28,16,1427,79.05,79.05,1018,66,3.0,160,0.0,0.0,0.0,0.0,40,802,Clouds,scattered clouds
2021-06-28 17:00:00,6,28,17,1664,80.94,82.98,1018,60,4.0,239,0.0,0.0,0.0,0.0,75,803,Clouds,broken clouds
2021-06-28 18:00:00,6,28,18,1197,82.74,84.7,1017,56,1.01,229,0.0,0.0,0.0,0.0,75,803,Clouds,broken clouds
2021-06-28 19:00:00,6,28,19,261,80.91,82.4,1018,56,21.85,320,0.0,0.0,0.0,0.0,75,803,Clouds,broken clouds
2021-06-28 20:00:00,6,28,20,84,68.65,69.15,1019,84,3.44,140,2.03,0.0,0.0,0.0,90,501,Rain,moderate rain
2021-06-28 21:00:00,6,28,21,0,69.62,70.32,1018,86,6.91,70,1.02,3.05,0.0,0.0,75,501,Rain,moderate rain
2021-06-29 05:00:00,6,29,5,0,68.85,69.66,1019,90,1.99,214,1.0,0.0,0.0,0.0,75,500,Rain,light rain
2021-06-29 06:00:00,6,29,6,108,68.86,69.73,1018,91,1.01,213,0.0,0.0,0.0,0.0,75,803,Clouds,broken clouds
2021-06-29 07:00:00,6,29,7,484,68.77,69.62,1019,91,4.61,210,0.0,0.0,0.0,0.0,75,500,Rain,light rain
2021-06-29 08:00:00,6,29,8,452,68.49,69.31,1019,91,3.44,250,0.0,0.0,0.0,0.0,90,804,Clouds,overcast clouds
2021-06-29 09:00:00,6,29,9,2232,67.91,68.68,1019,91,0.0,0,0.25,0.0,0.0,0.0,90,500,Rain,light rain
2021-06-29 10:00:00,6,29,10,3673,67.32,68.07,1019,92,3.44,320,0.0,0.0,0.0,0.0,90,701,Mist,mist
2021-06-29 11:00:00,6,29,11,5574,67.15,67.89,1019,92,0.0,0,0.25,0.0,0.0,0.0,90,500,Rain,light rain
2021-06-29 12:00:00,6,29,12,6739,68.11,68.94,1019,92,1.01,303,0.0,0.0,0.0,0.0,90,701,Mist,mist
2021-06-29 13:00:00,6,29,13,6657,68.95,69.87,1019,92,3.0,313,0.0,0.0,0.0,0.0,90,500,Rain,light rain
2021-06-29 14:00:00,6,29,14,6479,69.04,69.87,1020,90,1.01,303,0.25,0.0,0.0,0.0,90,500,Rain,light rain
2021-06-29 15:00:00,6,29,15,5118,71.17,72.03,1020,86,1.01,327,0.25,0.0,0.0,0.0,75,500,Rain,light rain
2021-06-29 16:00:00,6,29,16,844,74.08,74.77,1020,76,1.99,300,0.0,0.0,0.0,0.0,75,803,Clouds,broken clouds
2021-06-29 17:00:00,6,29,17,1875,77.31,77.88,1019,67,1.01,355,0.25,0.0,0.0,0.0,40,500,Rain,light rain
2021-06-29 18:00:00,6,29,18,1646,79.72,79.72,1019,59,4.0,255,0.0,0.0,0.0,0.0,20,801,Clouds,few clouds
2021-06-29 19:00:00,6,29,19,430,81.41,82.99,1019,56,4.0,307,0.0,0.0,0.0,0.0,20,801,Clouds,few clouds
2021-06-29 20:00:00,6,29,20,83,82.38,83.86,1018,54,4.0,300,0.0,0.0,0.0,0.0,40,802,Clouds,scattered clouds
2021-06-29 21:00:00,6,29,21,0,83.3,84.85,1018,53,5.01,304,0.0,0.0,0.0,0.0,75,803,Clouds,broken clouds
2021-06-30 00:00:00,6,30,0,0,81.48,83.23,1018,57,5.01,328,0.0,0.0,0.0,0.0,75,803,Clouds,broken clouds
2021-06-30 05:00:00,6,30,5,5,70.61,71.19,1019,81,0.0,0,0.0,0.0,0.0,0.0,1,800,Clear,sky is clear
2021-06-30 06:00:00,6,30,6,190,69.4,69.94,1019,83,3.44,260,0.0,0.0,0.0,0.0,1,800,Clear,sky is clear
2021-06-30 07:00:00,6,30,7,840,68.49,68.99,1019,84,0.0,0,0.0,0.0,0.0,0.0,1,800,Clear,sky is clear
2021-06-30 08:00:00,6,30,8,2531,67.53,67.98,1019,85,3.44,310,0.0,0.0,0.0,0.0,1,800,Clear,sky is clear
2021-06-30 09:00:00,6,30,9,3494,66.29,66.7,1019,87,4.61,250,0.0,0.0,0.0,0.0,1,800,Clear,sky is clear
2021-06-30 10:00:00,6,30,10,4837,65.43,65.86,1019,89,3.44,260,0.0,0.0,0.0,0.0,20,801,Clouds,few clouds
2021-06-30 11:00:00,6,30,11,6007,64.87,65.25,1019,89,0.0,0,0.0,0.0,0.0,0.0,20,801,Clouds,few clouds
2021-06-30 12:00:00,6,30,12,6909,66.78,67.24,1019,87,3.44,330,0.25,0.0,0.0,0.0,20,500,Rain,light rain
2021-06-30 13:00:00,6,30,13,6857,70.43,70.79,1020,77,3.0,41,0.0,0.0,0.0,0.0,20,801,Clouds,few clouds
2021-06-30 14:00:00,6,30,14,7074,75.45,75.76,1020,65,1.01,72,0.0,0.0,0.0,0.0,20,801,Clouds,few clouds
2021-06-30 15:00:00,6,30,15,3438,78.57,78.75,1019,56,1.01,48,0.0,0.0,0.0,0.0,20,801,Clouds,few clouds
2021-06-30 16:00:00,6,30,16,5098,81.3,81.91,1019,49,1.01,12,0.0,0.0,0.0,0.0,20,801,Clouds,few clouds
2021-06-30 17:00:00,6,30,17,3233,82.58,82.22,1019,42,5.01,13,0.0,0.0,0.0,0.0,20,801,Clouds,few clouds
2021-06-30 18:00:00,6,30,18,1532,84.38,83.52,1019,39,4.0,270,0.0,0.0,0.0,0.0,20,801,Clouds,few clouds
2021-06-30 19:00:00,6,30,19,445,85.05,83.7,1019,36,4.0,333,0.0,0.0,0.0,0.0,20,801,Clouds,few clouds
2021-06-30 20:00:00,6,30,20,88,85.82,84.33,1018,35,5.01,333,0.0,0.0,0.0,0.0,20,801,Clouds,few clouds
2021-06-30 21:00:00,6,30,21,0,86.4,84.74,1018,34,3.0,294,0.0,0.0,0.0,0.0,20,801,Clouds,few clouds
2021-07-01 05:00:00,7,1,5,3,71.33,71.37,1018,68,4.61,330,0.0,0.0,0.0,0.0,1,800,Clear,sky is clear
2021-07-01 06:00:00,7,1,6,252,69.69,69.8,1018,73,0.0,0,0.0,0.0,0.0,0.0,1,800,Clear,sky is clear
2021-07-01 07:00:00,7,1,7,783,68.25,68.4,1018,77,0.0,0,0.0,0.0,0.0,0.0,1,800,Clear,sky is clear
2021-07-01 08:00:00,7,1,8,2112,67.28,67.46,1018,80,0.0,0,0.0,0.0,0.0,0.0,1,800,Clear,sky is clear
2021-07-01 09:00:00,7,1,9,2432,66.16,66.38,1018,83,0.0,0,0.0,0.0,0.0,0.0,1,800,Clear,sky is clear
2021-07-01 10:00:00,7,1,10,4604,66.09,66.34,1018,84,0.0,0,0.0,0.0,0.0,0.0,75,803,Clouds,broken clouds
2021-07-01 11:00:00,7,1,11,5431,66.2,66.56,1018,86,0.0,0,0.0,0.0,0.0,0.0,40,802,Clouds,scattered clouds
2021-07-01 12:00:00,7,1,12,4634,67.75,68.22,1019,85,0.0,0,0.0,0.0,0.0,0.0,1,800,Clear,sky is clear
2021-07-01 13:00:00,7,1,13,4970,71.44,71.91,1018,77,4.61,340,0.0,0.0,0.0,0.0,40,802,Clouds,scattered clouds
2021-07-01 14:00:00,7,1,14,2473,75.87,76.39,1019,69,1.01,346,0.0,0.0,0.0,0.0,40,802,Clouds,scattered clouds
2021-07-01 15:00:00,7,1,15,3092,79.45,79.45,1019,62,1.01,346,0.0,0.0,0.0,0.0,75,803,Clouds,broken clouds
2021-07-01 16:00:00,7,1,16,3027,83.48,84.88,1019,52,1.99,226,0.0,0.0,0.0,0.0,40,802,Clouds,scattered clouds
2021-07-01 17:00:00,7,1,17,1637,84.81,85.73,1019,48,4.0,104,0.0,0.0,0.0,0.0,75,803,Clouds,broken clouds
2021-07-01 18:00:00,7,1,18,1724,86.04,87.12,1018,47,1.01,209,0.0,0.0,0.0,0.0,40,802,Clouds,scattered clouds
2021-07-01 19:00:00,7,1,19,511,86.16,87.04,1018,46,3.0,58,0.0,0.0,0.0,0.0,90,804,Clouds,overcast clouds
2021-07-01 20:00:00,7,1,20,93,86.04,86.61,1018,45,1.99,126,0.0,0.0,0.0,0.0,75,803,Clouds,broken clouds
2021-07-01 21:00:00,7,1,21,0,86.2,86.58,1018,44,1.01,52,0.0,0.0,0.0,0.0,75,803,Clouds,broken clouds
2021-07-02 00:00:00,7,2,0,0,83.41,84.02,1018,48,4.0,95,0.0,0.0,0.0,0.0,75,803,Clouds,broken clouds
2021-07-02 05:00:00,7,2,5,0,71.73,71.22,1019,56,3.0,126,0.0,0.0,0.0,0.0,20,801,Clouds,few clouds
2021-07-02 06:00:00,7,2,6,183,69.53,68.92,1020,58,1.01,126,0.0,0.0,0.0,0.0,1,800,Clear,sky is clear
2021-07-02 07:00:00,7,2,7,878,67.64,66.92,1020,60,1.01,102,0.0,0.0,0.0,0.0,1,800,Clear,sky is clear
2021-07-02 08:00:00,7,2,8,2588,65.35,64.6,1020,64,4.61,60,0.0,0.0,0.0,0.0,1,800,Clear,sky is clear
2021-07-02 09:00:00,7,2,9,3546,63.46,62.65,1020,67,3.44,50,0.0,0.0,0.0,0.0,1,800,Clear,sky is clear
2021-07-02 10:00:00,7,2,10,4816,61.72,60.84,1020,69,1.01,87,0.0,0.0,0.0,0.0,40,802,Clouds,scattered clouds
2021-07-02 11:00:00,7,2,11,5935,60.37,59.45,1020,71,1.01,87,0.0,0.0,0.0,0.0,20,801,Clouds,few clouds
2021-07-02 12:00:00,7,2,12,6694,61.5,60.6,1021,69,1.01,87,0.0,0.0,0.0,0.0,20,801,Clouds,few clouds
2021-07-02 13:00:00,7,2,13,6740,65.17,64.31,1021,62,1.99,75,0.0,0.0,0.0,0.0,20,801,Clouds,few clouds
2021-07-02 14:00:00,7,2,14,6527,69.71,68.92,1021,54,1.01,78,0.0,0.0,0.0,0.0,20,801,Clouds,few clouds
2021-07-02 15:00:00,7,2,15,5908,73.63,72.77,1021,44,3.0,96,0.0,0.0,0.0,0.0,20,801,Clouds,few clouds
2021-07-02 16:00:00,7,2,16,4789,78.24,77.32,1021,33,1.01,86,0.0,0.0,0.0,0.0,20,801,Clouds,few clouds
2021-07-02 17:00:00,7,2,17,3342,81.19,80.01,1021,31,3.0,223,0.0,0.0,0.0,0.0,20,801,Clouds,few clouds
2021-07-02 18:00:00,7,2,18,1583,82.83,81.7,1020,36,3.0,228,0.0,0.0,0.0,0.0,20,801,Clouds,few clouds
2021-07-02 19:00:00,7,2,19,440,84.15,82.85,1020,36,3.0,244,0.0,0.0,0.0,0.0,20,801,Clouds,few clouds
2021-07-02 20:00:00,7,2,20,110,85.21,83.86,1019,36,3.0,144,0.0,0.0,0.0,0.0,20,801,Clouds,few clouds
2021-07-02 21:00:00,7,2,21,0,85.6,84.27,1019,36,3.0,144,0.0,0.0,0.0,0.0,20,801,Clouds,few clouds
2021-07-03 05:00:00,7,3,5,2,72.14,72.07,1017,64,1.01,234,0.0,0.0,0.0,0.0,1,800,Clear,sky is clear
2021-07-03 06:00:00,7,3,6,211,70.68,70.56,1018,66,1.99,293,0.0,0.0,0.0,0.0,1,800,Clear,sky is clear
2021-07-03 07:00:00,7,3,7,767,69.66,69.51,1018,68,1.01,231,0.0,0.0,0.0,0.0,1,800,Clear,sky is clear
2021-07-03 08:00:00,7,3,8,1998,68.32,68.14,1018,70,1.01,297,0.0,0.0,0.0,0.0,1,800,Clear,sky is clear
2021-07-03 09:00:00,7,3,9,3059,66.45,66.36,1018,76,1.01,246,0.0,0.0,0.0,0.0,1,800,Clear,sky is clear
2021-07-03 10:00:00,7,3,10,4283,65.93,65.84,1018,77,1.01,277,0.0,0.0,0.0,0.0,1,800,Clear,sky is clear
2021-07-03 11:00:00,7,3,11,5455,64.8,64.69,1018,79,0.0,0,0.0,0.0,0.0,0.0,1,800,Clear,sky is clear
2021-07-03 12:00:00,7,3,12,6162,65.7,65.68,1018,79,1.01,291,0.0,0.0,0.0,0.0,1,800,Clear,sky is clear
2021-07-03 13:00:00,7,3,13,6410,69.49,69.39,1018,69,4.0,288,0.0,0.0,0.0,0.0,1,800,Clear,sky is clear
2021-07-03 14:00:00,7,3,14,6103,72.79,72.54,1018,59,1.99,224,0.0,0.0,0.0,0.0,1,800,Clear,sky is clear
2021-07-03 15:00:00,7,3,15,5702,76.39,76.17,1018,52,3.0,250,0.0,0.0,0.0,0.0,1,800,Clear,sky is clear
2021-07-03 16:00:00,7,3,16,4605,79.77,79.77,1017,49,1.99,250,0.0,0.0,0.0,0.0,1,800,Clear,sky is clear
2021-07-03 17:00:00,7,3,17,3109,82.09,82.29,1017,46,3.0,224,0.0,0.0,0.0,0.0,1,800,Clear,sky is clear
2021-07-03 18:00:00,7,3,18,1425,83.8,83.93,1016,45,3.0,270,0.0,0.0,0.0,0.0,20,801,Clouds,few clouds
2021-07-03 19:00:00,7,3,19,558,85.26,85.21,1016,43,5.01,192,0.0,0.0,0.0,0.0,40,802,Clouds,scattered clouds
2021-07-03 20:00:00,7,3,20,82,86.32,86.04,1015,41,4.0,229,0.0,0.0,0.0,0.0,40,802,Clouds,scattered clouds
2021-07-03 21:00:00,7,3,21,0,87.28,86.5,1014,38,4.0,261,0.0,0.0,0.0,0.0,40,802,Clouds,scattered clouds
2021-07-04 00:00:00,7,4,0,0,85.33,85.28,1013,43,1.99,258,0.0,0.0,0.0,0.0,40,802,Clouds,scattered clouds
2021-07-04 05:00:00,7,4,5,7,76.89,77.34,1013,65,3.0,229,0.0,0.0,0.0,0.0,75,803,Clouds,broken clouds
2021-07-04 06:00:00,7,4,6,178,75.79,76.37,1012,70,3.0,223,0.0,0.0,0.0,0.0,1,800,Clear,sky is clear
2021-07-04 07:00:00,7,4,7,804,74.93,75.56,1012,73,1.99,221,0.0,0.0,0.0,0.0,75,803,Clouds,broken clouds
2021-07-04 08:00:00,7,4,8,2559,73.67,74.35,1012,77,1.99,227,0.0,0.0,0.0,0.0,1,800,Clear,sky is clear
2021-07-04 09:00:00,7,4,9,3192,72.82,73.53,1011,79,1.99,257,0.0,0.0,0.0,0.0,1,800,Clear,sky is clear
2021-07-04 10:00:00,7,4,10,4601,71.85,72.54,1011,81,1.01,229,0.0,0.0,0.0,0.0,1,800,Clear,sky is clear
2021-07-04 11:00:00,7,4,11,5913,71.8,72.48,1011,81,1.99,237,0.0,0.0,0.0,0.0,1,800,Clear,sky is clear
2021-07-04 12:00:00,7,4,12,6421,73.47,74.14,1011,77,5.01,286,0.0,0.0,0.0,0.0,75,803,Clouds,broken clouds
2021-07-04 13:00:00,7,4,13,6511,76.62,77.32,1011,71,7.0,305,0.0,0.0,0.0,0.0,75,803,Clouds,broken clouds
2021-07-04 14:00:00,7,4,14,6484,80.01,82.26,1011,64,5.99,235,0.0,0.0,0.0,0.0,75,803,Clouds,broken clouds
2021-07-04 15:00:00,7,4,15,6020,82.89,85.1,1010,57,7.0,228,0.0,0.0,0.0,0.0,40,802,Clouds,scattered clouds
2021-07-04 16:00:00,7,4,16,4810,86.04,87.94,1010,50,8.99,300,0.0,0.0,0.0,0.0,40,802,Clouds,scattered clouds
2021-07-04 17:00:00,7,4,17,3360,88.45,90.03,1009,45,10.0,252,0.0,0.0,0.0,0.0,40,802,Clouds,scattered clouds
2021-07-04 18:00:00,7,4,18,1552,90.12,92.7,1008,45,7.0,216,0.0,0.0,0.0,0.0,40,802,Clouds,scattered clouds
2021-07-04 19:00:00,7,4,19,429,91.13,94.42,1008,45,8.01,257,0.0,0.0,0.0,0.0,40,802,Clouds,scattered clouds
2021-07-04 20:00:00,7,4,20,108,92.17,95.83,1008,44,7.0,246,0.0,0.0,0.0,0.0,40,802,Clouds,scattered clouds
2021-07-04 21:00:00,7,4,21,0,92.93,96.73,1008,43,11.99,263,0.0,0.0,0.0,0.0,40,802,Clouds,scattered clouds
2021-07-05 05:00:00,7,5,5,3,82.99,86.85,1009,64,7.0,277,0.0,0.0,0.0,0.0,40,802,Clouds,scattered clouds
2021-07-05 06:00:00,7,5,6,183,81.77,85.41,1009,67,5.99,303,0.0,0.0,0.0,0.0,40,802,Clouds,scattered clouds
2021-07-05 07:00:00,7,5,7,780,79.79,79.79,1009,70,7.0,310,0.0,0.0,0.0,0.0,20,801,Clouds,few clouds
2021-07-05 08:00:00,7,5,8,2372,78.39,79.39,1009,74,5.01,294,0.0,0.0,0.0,0.0,1,800,Clear,sky is clear
2021-07-05 09:00:00,7,5,9,3326,76.93,77.99,1009,78,4.0,309,0.0,0.0,0.0,0.0,1,800,Clear,sky is clear
2021-07-05 10:00:00,7,5,10,4510,75.34,76.42,1010,82,1.01,277,0.0,0.0,0.0,0.0,1,800,Clear,sky is clear
2021-07-05 11:00:00,7,5,11,5525,74.35,75.43,1011,84,1.99,279,0.0,0.0,0.0,0.0,1,800,Clear,sky is clear
2021-07-05 12:00:00,7,5,12,5988,75.0,76.1,1011,83,3.0,307,0.0,0.0,0.0,0.0,20,801,Clouds,few clouds
2021-07-05 13:00:00,7,5,13,6635,77.92,79.03,1011,77,3.0,355,0.0,0.0,0.0,0.0,20,801,Clouds,few clouds
2021-07-05 14:00:00,7,5,14,6419,81.72,85.91,1012,70,3.0,343,0.0,0.0,0.0,0.0,20,801,Clouds,few clouds
2021-07-05 15:00:00,7,5,15,5719,84.85,89.92,1012,63,1.99,338,0.0,0.0,0.0,0.0,20,801,Clouds,few clouds
2021-07-05 16:00:00,7,5,16,4632,87.8,93.42,1012,57,5.01,331,0.0,0.0,0.0,0.0,20,801,Clouds,few clouds
2021-07-05 17:00:00,7,5,17,3227,90.41,94.91,1012,49,5.99,64,0.0,0.0,0.0,0.0,40,802,Clouds,scattered clouds
2021-07-05 18:00:00,7,5,18,1310,92.17,96.31,1013,45,5.99,336,0.0,0.0,0.0,0.0,20,801,Clouds,few clouds
2021-07-05 19:00:00,7,5,19,421,93.94,97.05,1013,40,8.01,346,0.0,0.0,0.0,0.0,20,801,Clouds,few clouds
2021-07-05 20:00:00,7,5,20,81,94.24,96.62,1013,38,8.99,326,0.0,0.0,0.0,0.0,20,801,Clouds,few clouds
2021-07-06 00:00:00,7,6,0,0,92.52,93.78,1012,38,3.0,360,0.0,0.0,0.0,0.0,20,801,Clouds,few clouds
2021-07-06 05:00:00,7,6,5,1,80.49,82.54,1014,61,0.0,0,0.0,0.0,0.0,0.0,1,800,Clear,sky is clear
2021-07-06 06:00:00,7,6,6,75,78.42,79.07,1014,66,0.0,0,0.0,0.0,0.0,0.0,1,800,Clear,sky is clear
2021-07-06 07:00:00,7,6,7,0,76.44,77.13,1014,71,3.44,150,0.0,0.0,0.0,0.0,1,800,Clear,sky is clear
2021-07-06 08:00:00,7,6,8,151,75.13,75.78,1013,73,1.01,47,0.0,0.0,0.0,0.0,1,800,Clear,sky is clear
2021-07-06 09:00:00,7,6,9,484,74.23,74.93,1014,76,1.01,47,0.0,0.0,0.0,0.0,1,800,Clear,sky is clear
2021-07-06 10:00:00,7,6,10,1570,74.8,75.47,1013,74,1.01,134,0.0,0.0,0.0,0.0,75,803,Clouds,broken clouds
2021-07-06 11:00:00,7,6,11,2768,75.16,75.9,1014,75,1.01,134,0.0,0.0,0.0,0.0,75,803,Clouds,broken clouds
2021-07-06 12:00:00,7,6,12,1050,75.33,76.14,1014,76,0.0,0,0.0,0.0,0.0,0.0,1,800,Clear,sky is clear
2021-07-06 13:00:00,7,6,13,3205,73.81,74.75,1016,82,7.0,338,1.0,0.0,0.0,0.0,90,500,Rain,light rain
2021-07-06 14:00:00,7,6,14,1660,71.38,72.45,1015,90,1.01,80,2.67,0.0,0.0,0.0,90,501,Rain,moderate rain
2021-07-06 15:00:00,7,6,15,911,72.23,73.38,1014,90,1.99,351,0.25,3.05,0.0,0.0,90,500,Rain,light rain
2021-07-06 16:00:00,7,6,16,1854,74.01,75.25,1014,88,1.99,50,2.0,0.0,0.0,0.0,90,501,Rain,moderate rain
2021-07-06 17:00:00,7,6,17,756,77.23,78.51,1015,82,1.01,103,1.0,0.0,0.0,0.0,90,500,Rain,light rain
2021-07-06 18:00:00,7,6,18,319,75.54,76.84,1015,86,5.01,32,0.38,0.0,0.0,0.0,90,500,Rain,light rain
2021-07-06 19:00:00,7,6,19,52,75.69,76.91,1015,84,4.0,34,0.34,0.0,0.0,0.0,90,500,Rain,light rain
2021-07-06 20:00:00,7,6,20,0,75.33,76.41,1015,82,3.0,117,2.0,0.0,0.0,0.0,90,501,Rain,moderate rain
2021-07-07 05:00:00,7,7,5,0,59.27,59.27,1016,93,5.99,55,1.21,0.0,0.0,0.0,90,501,Rain,moderate rain
2021-07-07 05:00:00,7,7,5,0,59.27,59.27,1016,93,5.99,55,1.21,0.0,0.0,0.0,90,701,Mist,mist
2021-07-07 06:00:00,7,7,6,81,58.37,58.28,1016,93,3.0,80,0.38,0.0,0.0,0.0,90,701,Mist,mist
2021-07-07 06:00:00,7,7,6,81,58.37,58.28,1016,93,3.0,80,0.38,0.0,0.0,0.0,90,500,Rain,light rain
2021-07-07 07:00:00,7,7,7,340,58.12,57.99,1016,93,1.99,42,0.0,0.0,0.0,0.0,90,804,Clouds,overcast clouds
2021-07-07 08:00:00,7,7,8,646,57.54,57.36,1016,93,4.0,70,1.0,0.0,0.0,0.0,90,500,Rain,light rain
2021-07-07 09:00:00,7,7,9,1022,56.57,56.25,1016,92,5.01,31,0.0,0.0,0.0,0.0,90,804,Clouds,overcast clouds
2021-07-07 10:00:00,7,7,10,1225,55.45,54.97,1015,91,5.99,57,0.0,0.0,0.0,0.0,90,804,Clouds,overcast clouds
2021-07-07 11:00:00,7,7,11,1979,55.29,54.81,1016,91,5.01,57,0.0,0.0,0.0,0.0,90,804,Clouds,overcast clouds
2021-07-07 12:00:00,7,7,12,2236,55.67,55.22,1016,91,4.0,44,0.0,0.0,0.0,0.0,90,804,Clouds,overcast clouds
2021-07-07 13:00:00,7,7,13,1556,56.17,55.76,1016,91,3.0,71,0.0,0.0,0.0,0.0,90,804,Clouds,overcast clouds
2021-07-07 14:00:00,7,7,14,1081,57.16,56.8,1017,90,4.0,39,0.0,0.0,0.0,0.0,90,804,Clouds,overcast clouds
2021-07-07 15:00:00,7,7,15,874,58.48,58.12,1017,87,4.0,34,0.0,0.0,0.0,0.0,90,804,Clouds,overcast clouds
2021-07-07 16:00:00,7,7,16,1206,59.74,59.36,1017,84,4.0,94,0.0,0.0,0.0,0.0,90,804,Clouds,overcast clouds
2021-07-07 17:00:00,7,7,17,1097,61.86,61.56,1017,81,12.66,20,0.0,0.0,0.0,0.0,90,804,Clouds,overcast clouds
2021-07-07 18:00:00,7,7,18,525,64.0,63.59,1017,74,10.36,20,0.0,0.0,0.0,0.0,90,804,Clouds,overcast clouds
2021-07-07 19:00:00,7,7,19,294,64.06,63.73,1016,76,5.99,70,0.0,0.0,0.0,0.0,90,804,Clouds,overcast clouds
