Time,year,month,day,hour,ALLSKY_SFC_SW_DWN,T2M,RH2M
3/16/20 12:00,2020,3,16,12,233.66,3.9,72.12
3/16/20 13:00,2020,3,16,13,190.41,3.98,72.88
3/16/20 14:00,2020,3,16,14,229.2,3.85,74.06
3/16/20 15:00,2020,3,16,15,137.89,3.65,74.38
3/16/20 16:00,2020,3,16,16,82.5,3.01,76.12
3/16/20 17:00,2020,3,16,17,58.8,1.55,79.44
3/16/20 18:00,2020,3,16,18,0,-0.63,83.12
3/16/20 19:00,2020,3,16,19,0,-2.24,85.75
3/17/20 2:00,2020,3,17,2,0,-4.26,88.06
3/17/20 7:00,2020,3,17,7,174.48,-1.87,79.25
3/17/20 8:00,2020,3,17,8,385.44,0.12,61.88
3/17/20 9:00,2020,3,17,9,559.77,1.66,55.06
3/17/20 10:00,2020,3,17,10,690.13,3.1,51.19
3/17/20 11:00,2020,3,17,11,761.41,4.41,48.31
3/17/20 12:00,2020,3,17,12,783.49,5.43,46.44
3/17/20 13:00,2020,3,17,13,714.98,6.07,45.69
3/17/20 14:00,2020,3,17,14,616.48,6.19,45.81
3/17/20 15:00,2020,3,17,15,367.45,5.65,49.25
3/17/20 16:00,2020,3,17,16,228.52,4.66,63.19
3/17/20 17:00,2020,3,17,17,95.63,1.91,78
3/17/20 18:00,2020,3,17,18,0,0.03,76.75
3/17/20 19:00,2020,3,17,19,0,-0.46,80.12
3/18/20 7:00,2020,3,18,7,62.82,1.37,93.75
3/18/20 8:00,2020,3,18,8,111.52,2.98,88.62
3/18/20 9:00,2020,3,18,9,201.35,5.08,82.81
3/18/20 10:00,2020,3,18,10,224.97,6.73,77.88
3/18/20 11:00,2020,3,18,11,256.91,7.33,76.31
3/18/20 12:00,2020,3,18,12,230.68,7.52,76.75
3/18/20 13:00,2020,3,18,13,230,7.87,76.25
3/18/20 14:00,2020,3,18,14,173.98,7.8,77.38
3/18/20 15:00,2020,3,18,15,127.79,7.55,79.75
3/18/20 16:00,2020,3,18,16,75.05,6.69,87.56
3/18/20 17:00,2020,3,18,17,17.85,4.58,95
3/18/20 18:00,2020,3,18,18,5.51,2.82,100
3/18/20 19:00,2020,3,18,19,0,2.51,100
3/19/20 2:00,2020,3,19,2,0,2.1,100
3/19/20 7:00,2020,3,19,7,24.09,2.84,98.12
3/19/20 8:00,2020,3,19,8,35.88,3.39,94.69
3/19/20 9:00,2020,3,19,9,53.48,3.4,92.81
3/19/20 10:00,2020,3,19,10,77.24,4.61,88.38
3/19/20 11:00,2020,3,19,11,106.3,4.67,88.06
3/19/20 12:00,2020,3,19,12,108.43,4.19,88.38
3/19/20 13:00,2020,3,19,13,66.52,3.69,89
3/19/20 14:00,2020,3,19,14,69.79,2.68,92.5
3/19/20 15:00,2020,3,19,15,72.99,2.12,94.38
3/19/20 16:00,2020,3,19,16,39.34,2.31,94.38
3/19/20 17:00,2020,3,19,17,5.06,1.9,94.75
3/19/20 18:00,2020,3,19,18,6.15,1.54,91.19
3/19/20 19:00,2020,3,19,19,0,1.19,87.38
3/20/20 7:00,2020,3,20,7,208.99,-6.13,71.94
3/20/20 8:00,2020,3,20,8,412.01,-4.78,66.69
3/20/20 9:00,2020,3,20,9,585.77,-3.38,62.69
3/20/20 10:00,2020,3,20,10,717.98,-2.1,59
3/20/20 11:00,2020,3,20,11,788.82,-0.94,55.25
3/20/20 12:00,2020,3,20,12,807.48,-0.07,52.06
3/20/20 13:00,2020,3,20,13,759.28,0.53,49.88
3/20/20 14:00,2020,3,20,14,673.35,0.74,48.88
3/20/20 15:00,2020,3,20,15,510.64,0.54,48.94
3/20/20 16:00,2020,3,20,16,328.09,-0.15,51
3/20/20 17:00,2020,3,20,17,145.74,-2.06,63.81
3/20/20 18:00,2020,3,20,18,10.04,-5.35,79.75
3/20/20 19:00,2020,3,20,19,0,-5.69,77.81
3/21/20 2:00,2020,3,21,2,0,-6.38,90.75
3/21/20 7:00,2020,3,21,7,175.24,-4.67,68.81
3/21/20 8:00,2020,3,21,8,343.05,-2.81,60.62
3/21/20 9:00,2020,3,21,9,509.86,-1.06,55.31
3/21/20 10:00,2020,3,21,10,673.58,0.24,53.31
3/21/20 11:00,2020,3,21,11,770.49,1.14,52.5
3/21/20 12:00,2020,3,21,12,448.95,1.69,52.31
3/21/20 13:00,2020,3,21,13,448.92,2.12,52.44
3/21/20 14:00,2020,3,21,14,341.28,2.45,52.81
3/21/20 15:00,2020,3,21,15,227.98,2.19,55.25
3/21/20 16:00,2020,3,21,16,137.48,1.41,61.19
3/21/20 17:00,2020,3,21,17,57.38,0.25,71.69
3/21/20 18:00,2020,3,21,18,5.36,-1.07,81.06
3/21/20 19:00,2020,3,21,19,0,-1.38,83.12
3/22/20 7:00,2020,3,22,7,131.95,-1.13,82.5
3/22/20 8:00,2020,3,22,8,249.56,0.33,73.88
3/22/20 9:00,2020,3,22,9,409.98,2.07,68.56
3/22/20 10:00,2020,3,22,10,538.8,3.62,64.75
3/22/20 11:00,2020,3,22,11,640.18,4.85,62.06
3/22/20 12:00,2020,3,22,12,625.52,5.69,60.69
3/22/20 13:00,2020,3,22,13,545.89,6.18,60.56
3/22/20 14:00,2020,3,22,14,435.96,5.87,62.94
3/22/20 15:00,2020,3,22,15,312.62,4.94,69.12
3/22/20 16:00,2020,3,22,16,153.26,4.27,75.62
3/22/20 17:00,2020,3,22,17,64.1,2.8,83.5
3/22/20 18:00,2020,3,22,18,6.02,1.34,88.94
3/22/20 19:00,2020,3,22,19,0,0.8,91.31
3/23/20 2:00,2020,3,23,2,0,-0.48,96.62
3/23/20 8:00,2020,3,23,8,120.03,1.87,88.12
3/23/20 9:00,2020,3,23,9,170.95,3.54,79.19
3/23/20 10:00,2020,3,23,10,213.03,5.11,71.25
3/23/20 11:00,2020,3,23,11,297.55,6.33,65.75
3/23/20 12:00,2020,3,23,12,363.59,7.19,61.56
3/23/20 13:00,2020,3,23,13,429.93,7.79,58.56
3/23/20 14:00,2020,3,23,14,392.42,8.05,56.88
3/23/20 15:00,2020,3,23,15,355.92,7.94,56.19
3/23/20 16:00,2020,3,23,16,216.39,7.3,58.31
3/23/20 17:00,2020,3,23,17,80.97,5.82,64.38
3/23/20 18:00,2020,3,23,18,7.18,3.41,68
3/23/20 19:00,2020,3,23,19,0,1.29,78.69
3/24/20 7:00,2020,3,24,7,78.7,1.58,94.94
3/24/20 8:00,2020,3,24,8,133.8,3.48,89.19
3/24/20 9:00,2020,3,24,9,209.48,5.83,81
3/24/20 10:00,2020,3,24,10,413.63,7.75,73.69
3/24/20 11:00,2020,3,24,11,611.51,9.15,68.56
3/24/20 12:00,2020,3,24,12,418.45,9.14,69.31
3/24/20 13:00,2020,3,24,13,348.62,8.84,72.19
3/24/20 14:00,2020,3,24,14,145.77,9.07,72.56
3/24/20 15:00,2020,3,24,15,124.65,9.07,73.38
3/24/20 16:00,2020,3,24,16,101.36,8.39,77.38
3/24/20 17:00,2020,3,24,17,47.09,7.16,85
3/24/20 18:00,2020,3,24,18,6.87,5.83,91.38
3/24/20 19:00,2020,3,24,19,0,5.28,93.25
3/25/20 4:00,2020,3,25,4,0,4.01,99.44
3/25/20 7:00,2020,3,25,7,56.52,4.3,97.38
3/25/20 8:00,2020,3,25,8,80.88,5.65,93.31
3/25/20 9:00,2020,3,25,9,146.55,7.23,85.56
3/25/20 10:00,2020,3,25,10,159.15,7.94,75.44
3/25/20 11:00,2020,3,25,11,219.9,6.51,77.19
3/25/20 12:00,2020,3,25,12,144.37,4.86,83.75
3/25/20 13:00,2020,3,25,13,51.6,3.51,88.75
3/25/20 14:00,2020,3,25,14,55.25,2.94,90.31
3/25/20 15:00,2020,3,25,15,67.92,2.4,91.5
3/25/20 16:00,2020,3,25,16,50.79,2.22,91.88
3/25/20 17:00,2020,3,25,17,22.65,2.2,92.62
3/25/20 18:00,2020,3,25,18,7.96,0.98,97.31
3/25/20 19:00,2020,3,25,19,0,0.64,97.56
3/26/20 0:00,2020,3,26,0,0,-2.23,100
3/26/20 7:00,2020,3,26,7,168.7,-0.58,92.31
3/26/20 8:00,2020,3,26,8,336.88,2.05,81.62
3/26/20 9:00,2020,3,26,9,530.96,4.65,69.31
3/26/20 10:00,2020,3,26,10,475.81,5.86,65.88
3/26/20 11:00,2020,3,26,11,704.51,7.25,63.25
3/26/20 12:00,2020,3,26,12,678.02,8.5,60.38
3/26/20 13:00,2020,3,26,13,536.48,9.05,58.19
3/26/20 14:00,2020,3,26,14,523.95,9.62,56.69
3/26/20 15:00,2020,3,26,15,339.05,9.73,55.62
3/26/20 16:00,2020,3,26,16,143.55,8.25,71.81
3/26/20 17:00,2020,3,26,17,85.12,7.82,65.5
3/26/20 18:00,2020,3,26,18,8.8,7.14,58.44
3/26/20 19:00,2020,3,26,19,0,6.27,59.56
3/27/20 6:00,2020,3,27,6,30.66,1.16,89.69
3/27/20 7:00,2020,3,27,7,155.66,3.27,90
3/27/20 8:00,2020,3,27,8,305.47,5.33,82.81
3/27/20 9:00,2020,3,27,9,474.97,8.04,75
3/27/20 10:00,2020,3,27,10,579.36,10.02,68.31
3/27/20 11:00,2020,3,27,11,605.93,11.06,66.31
3/27/20 12:00,2020,3,27,12,640.97,11.98,64.38
3/27/20 13:00,2020,3,27,13,570.88,12.31,64.19
3/27/20 14:00,2020,3,27,14,441.9,12.15,66.44
3/27/20 15:00,2020,3,27,15,276.34,11.62,71.38
3/27/20 16:00,2020,3,27,16,166.16,10.82,81.5
3/27/20 17:00,2020,3,27,17,27.2,9.03,92.25
3/27/20 18:00,2020,3,27,18,8.06,6.85,97.69
3/27/20 19:00,2020,3,27,19,0,5.95,100
3/28/20 2:00,2020,3,28,2,0,3.74,100
3/28/20 7:00,2020,3,28,7,83.91,4.04,93.06
3/28/20 8:00,2020,3,28,8,94.62,5,90.38
3/28/20 9:00,2020,3,28,9,85.62,7.48,82.88
3/28/20 10:00,2020,3,28,10,120.62,9.08,76
3/28/20 11:00,2020,3,28,11,95.51,8.51,78.75
3/28/20 12:00,2020,3,28,12,104.91,7.84,84.81
3/28/20 13:00,2020,3,28,13,92.8,8.05,85.06
3/28/20 14:00,2020,3,28,14,41.89,6.78,89.56
3/28/20 15:00,2020,3,28,15,36.04,4.13,96.19
3/28/20 16:00,2020,3,28,16,27.75,2.3,96.81
3/28/20 17:00,2020,3,28,17,12.52,2.09,95.81
3/28/20 18:00,2020,3,28,18,9.37,1.9,95.94
